Body,Network,Series,Batch,Geometric Mean
2-Pendulum,CHNN,avg_rel_err_pert,61,3.8335719786180926e-05
2-Pendulum,CHNN,avg_rel_err_pert,62,1.720904625179188e-05
2-Pendulum,CHNN,avg_rel_err_pert,63,5.066113513610138e-05
2-Pendulum,CHNN,avg_rel_err_pert,64,0.00024888366711166255
2-Pendulum,CHNN,avg_rel_err_pert,65,6.780310481517554e-05
2-Pendulum,CHNN,avg_rel_err_pert,66,0.0002503734111004979
2-Pendulum,CHNN,avg_rel_err_pert,67,0.0001750638873566961
2-Pendulum,CHNN,avg_rel_err_pert,68,3.0738633825849576e-05
2-Pendulum,CHNN,avg_rel_err_pert,69,8.138826782317972e-05
2-Pendulum,CHNN,avg_rel_err_pert,70,3.69015369103972e-05
2-Pendulum,CHNN,avg_rel_err_pert,71,3.232026822931522e-05
2-Pendulum,CHNN,avg_rel_err_pert,72,0.00020953072440220959
2-Pendulum,CHNN,avg_rel_err_pert,73,0.00016973246799134248
2-Pendulum,CHNN,avg_rel_err_pert,74,6.735157048539368e-05
2-Pendulum,CHNN,avg_rel_err_pert,75,2.7219725613348363e-05
2-Pendulum,CHNN,avg_rel_err_pert,76,5.3956843641909915e-05
2-Pendulum,CHNN,avg_rel_err_pert,77,4.9736909132435695e-05
2-Pendulum,CHNN,avg_rel_err_pert,78,6.375091497830164e-05
2-Pendulum,CHNN,avg_rel_err_pert,79,0.00010114369320248859
2-Pendulum,CHNN,avg_rel_err_pert,80,5.410961834523596e-05
2-Pendulum,CHNN,avg_rel_err_pert,81,0.0001178536482402348
2-Pendulum,CHNN,avg_rel_err_pert,82,1.5037703009881659e-05
2-Pendulum,CHNN,avg_rel_err_pert,83,4.771227041227942e-05
2-Pendulum,CHNN,avg_rel_err_pert,84,2.3595435399550317e-05
2-Pendulum,CHNN,avg_rel_err_pert,85,7.346601482149256e-05
2-Pendulum,CHNN,avg_rel_err_pert,86,0.0001842873660453746
2-Pendulum,CHNN,avg_rel_err_pert,87,4.649937687974647e-05
2-Pendulum,CHNN,avg_rel_err_pert,88,6.082287181260394e-05
2-Pendulum,CHNN,avg_rel_err_pert,89,3.256449924226643e-05
2-Pendulum,CHNN,avg_rel_err_pert,90,3.816560933489089e-05
2-Pendulum,CHNN,avg_rel_err_pert,91,3.801386101198961e-05
2-Pendulum,CHNN,avg_rel_err_pert,92,0.00010471329652679212
2-Pendulum,CHNN,avg_rel_err_pert,93,7.547302256228432e-05
2-Pendulum,CHNN,avg_rel_err_pert,94,6.0149207275700045e-05
2-Pendulum,CHNN,avg_rel_err_pert,95,2.0309012005993267e-05
2-Pendulum,CHNN,avg_rel_err_pert,96,6.377252335082024e-05
2-Pendulum,CHNN,avg_rel_err_pert,97,2.631353275799506e-05
2-Pendulum,CHNN,avg_rel_err_pert,98,1.546259299708498e-05
2-Pendulum,CHNN,avg_rel_err_pert,99,6.328072005936846e-05
2-Pendulum,CHNN,avg_rel_err_pred,0,0.000302392041837276
2-Pendulum,CHNN,avg_rel_err_pred,1,0.0001306012879517388
2-Pendulum,CHNN,avg_rel_err_pred,2,8.407836180923684e-05
2-Pendulum,CHNN,avg_rel_err_pred,3,6.068001971629804e-05
2-Pendulum,CHNN,avg_rel_err_pred,4,4.271366399474057e-05
2-Pendulum,CHNN,avg_rel_err_pred,5,9.644076364831662e-05
2-Pendulum,CHNN,avg_rel_err_pred,6,6.292265451629476e-05
2-Pendulum,CHNN,avg_rel_err_pred,7,9.166390682792123e-05
2-Pendulum,CHNN,avg_rel_err_pred,8,0.0002891891634896583
2-Pendulum,CHNN,avg_rel_err_pred,9,0.00011198161593714097
2-Pendulum,CHNN,avg_rel_err_pred,10,0.00011914509875691619
2-Pendulum,CHNN,avg_rel_err_pred,11,0.02426757644531467
2-Pendulum,CHNN,avg_rel_err_pred,12,0.0003131175014747523
2-Pendulum,CHNN,avg_rel_err_pred,13,0.00011347667320455023
2-Pendulum,CHNN,avg_rel_err_pred,14,5.117357932535308e-05
2-Pendulum,CHNN,avg_rel_err_pred,15,0.0008106996490308245
2-Pendulum,CHNN,avg_rel_err_pred,16,0.0001280345690412085
2-Pendulum,CHNN,avg_rel_err_pred,17,0.00011499671225866375
2-Pendulum,CHNN,avg_rel_err_pred,18,6.543908529086041e-05
2-Pendulum,CHNN,avg_rel_err_pred,19,5.4764896935837274e-05
2-Pendulum,CHNN,avg_rel_err_pred,20,0.00014701401247401105
2-Pendulum,CHNN,avg_rel_err_pred,21,5.956661198064578e-05
2-Pendulum,CHNN,avg_rel_err_pred,22,0.00010606105854695092
2-Pendulum,CHNN,avg_rel_err_pred,23,0.00038507611471611046
2-Pendulum,CHNN,avg_rel_err_pred,24,6.0883221591946384e-05
2-Pendulum,CHNN,avg_rel_err_pred,25,6.762151404214295e-05
2-Pendulum,CHNN,avg_rel_err_pred,26,0.0001587754254085095
2-Pendulum,CHNN,avg_rel_err_pred,27,8.3938819565501e-05
2-Pendulum,CHNN,avg_rel_err_pred,28,4.525417084018689e-05
2-Pendulum,CHNN,avg_rel_err_pred,29,7.480739958269978e-05
2-Pendulum,CHNN,avg_rel_err_pred,30,4.9125379045698815e-05
2-Pendulum,CHNN,avg_rel_err_pred,31,5.366641497221859e-05
2-Pendulum,CHNN,avg_rel_err_pred,32,8.591866395676236e-05
2-Pendulum,CHNN,avg_rel_err_pred,33,0.0001015813360450226
2-Pendulum,CHNN,avg_rel_err_pred,34,9.458230275334676e-05
2-Pendulum,CHNN,avg_rel_err_pred,35,0.0006400001471129099
2-Pendulum,CHNN,avg_rel_err_pred,36,0.013075259156692404
2-Pendulum,CHNN,avg_rel_err_pred,37,0.00014028743521784173
2-Pendulum,CHNN,avg_rel_err_pred,38,6.19726922097799e-05
2-Pendulum,CHNN,avg_rel_err_pred,39,0.00024770230025025416
2-Pendulum,CHNN,avg_rel_err_pred,40,6.308603511407762e-05
2-Pendulum,CHNN,avg_rel_err_pred,41,5.5932788066348655e-05
2-Pendulum,CHNN,avg_rel_err_pred,42,8.429431757144655e-05
2-Pendulum,CHNN,avg_rel_err_pred,43,0.0002163889932875812
2-Pendulum,CHNN,avg_rel_err_pred,44,0.0004676666298089256
2-Pendulum,CHNN,avg_rel_err_pred,45,3.9884549297483644e-05
2-Pendulum,CHNN,avg_rel_err_pred,46,0.00013593071812885348
2-Pendulum,CHNN,avg_rel_err_pred,47,0.0001179120036584024
2-Pendulum,CHNN,avg_rel_err_pred,48,9.766354839571513e-05
2-Pendulum,CHNN,avg_rel_err_pred,49,0.0004279535776867767
2-Pendulum,CHNN,avg_rel_err_pred,50,9.213317111561009e-05
2-Pendulum,CHNN,avg_rel_err_pred,51,9.85279645703703e-05
2-Pendulum,CHNN,avg_rel_err_pred,52,0.00016006721976311825
2-Pendulum,CHNN,avg_rel_err_pred,53,0.00033211894364519736
2-Pendulum,CHNN,avg_rel_err_pred,54,8.416381677466037e-05
2-Pendulum,CHNN,avg_rel_err_pred,55,0.0001778439851037499
2-Pendulum,CHNN,avg_rel_err_pred,56,7.034437887359213e-05
2-Pendulum,CHNN,avg_rel_err_pred,57,5.2154380497364955e-05
2-Pendulum,CHNN,avg_rel_err_pred,58,5.142083564240222e-05
2-Pendulum,CHNN,avg_rel_err_pred,59,4.6092004540766965e-05
2-Pendulum,CHNN,avg_rel_err_pred,60,6.707969070107476e-05
2-Pendulum,CHNN,avg_rel_err_pred,61,5.5505483130705525e-05
2-Pendulum,CHNN,avg_rel_err_pred,62,6.862905152199606e-05
2-Pendulum,CHNN,avg_rel_err_pred,63,8.73826188231187e-05
2-Pendulum,CHNN,avg_rel_err_pred,64,8.872720949242931e-05
2-Pendulum,CHNN,avg_rel_err_pred,65,0.00017281534090176848
2-Pendulum,CHNN,avg_rel_err_pred,66,0.0006101855474863646
2-Pendulum,CHNN,avg_rel_err_pred,67,0.00012472464691395336
2-Pendulum,CHNN,avg_rel_err_pred,68,6.22308818122481e-05
2-Pendulum,CHNN,avg_rel_err_pred,69,0.000152824212831167
2-Pendulum,CHNN,avg_rel_err_pred,70,0.0001497993343620158
2-Pendulum,CHNN,avg_rel_err_pred,71,5.094854666200103e-05
2-Pendulum,CHNN,avg_rel_err_pred,72,8.673045491911363e-05
2-Pendulum,CHNN,avg_rel_err_pred,73,0.00016895838480137415
2-Pendulum,CHNN,avg_rel_err_pred,74,0.00014195138667074764
2-Pendulum,CHNN,avg_rel_err_pred,75,6.0889807190968443e-05
2-Pendulum,CHNN,avg_rel_err_pred,76,0.00010930790964415486
2-Pendulum,CHNN,avg_rel_err_pred,77,0.00010474923159267022
2-Pendulum,CHNN,avg_rel_err_pred,78,6.125743680699949e-05
2-Pendulum,CHNN,avg_rel_err_pred,79,0.00021753997976930924
2-Pendulum,CHNN,avg_rel_err_pred,80,0.00014707289420008176
2-Pendulum,CHNN,avg_rel_err_pred,81,9.561741000388614e-05
2-Pendulum,CHNN,avg_rel_err_pred,82,0.00030473821984167935
2-Pendulum,CHNN,avg_rel_err_pred,83,0.00016300946048443843
2-Pendulum,CHNN,avg_rel_err_pred,84,5.025815585524008e-05
2-Pendulum,CHNN,avg_rel_err_pred,85,3.19296761388011e-05
2-Pendulum,CHNN,avg_rel_err_pred,86,0.00021932173067183963
2-Pendulum,CHNN,avg_rel_err_pred,87,8.005266645892612e-05
2-Pendulum,CHNN,avg_rel_err_pred,88,6.580171091988689e-05
2-Pendulum,CHNN,avg_rel_err_pred,89,6.01394670412431e-05
2-Pendulum,CHNN,avg_rel_err_pred,90,5.680257742594316e-05
2-Pendulum,CHNN,avg_rel_err_pred,91,0.0021544549895592623
2-Pendulum,CHNN,avg_rel_err_pred,92,7.942516047583715e-05
2-Pendulum,CHNN,avg_rel_err_pred,93,0.00010680339924613034
2-Pendulum,CHNN,avg_rel_err_pred,94,7.125803718938142e-05
2-Pendulum,CHNN,avg_rel_err_pred,95,4.967618163190968e-05
2-Pendulum,CHNN,avg_rel_err_pred,96,5.3063727442466585e-05
2-Pendulum,CHNN,avg_rel_err_pred,97,4.323076279125765e-05
2-Pendulum,CHNN,avg_rel_err_pred,98,0.00010669635710870657
2-Pendulum,CHNN,avg_rel_err_pred,99,7.52896889138474e-05
2-Pendulum,CLNN,avg_rel_err_pert,0,9.874091226896666e-05
2-Pendulum,CLNN,avg_rel_err_pert,1,8.912707390835494e-05
2-Pendulum,CLNN,avg_rel_err_pert,2,3.648753434791729e-05
2-Pendulum,CLNN,avg_rel_err_pert,3,4.119645766759529e-05
2-Pendulum,CLNN,avg_rel_err_pert,4,4.452096246320895e-05
2-Pendulum,CLNN,avg_rel_err_pert,5,0.00010355616509497977
2-Pendulum,CLNN,avg_rel_err_pert,6,6.80187820855913e-05
2-Pendulum,CLNN,avg_rel_err_pert,7,8.868092475458845e-05
2-Pendulum,CLNN,avg_rel_err_pert,8,0.0005121397228334918
2-Pendulum,CLNN,avg_rel_err_pert,9,2.1368985222523203e-05
2-Pendulum,CLNN,avg_rel_err_pert,10,2.5122043963381585e-05
2-Pendulum,CLNN,avg_rel_err_pert,11,2.0696564341212267e-05
2-Pendulum,CLNN,avg_rel_err_pert,12,3.313303232466064e-05
2-Pendulum,CLNN,avg_rel_err_pert,13,3.1240396281707724e-05
2-Pendulum,CLNN,avg_rel_err_pert,14,4.024137209690882e-05
2-Pendulum,CLNN,avg_rel_err_pert,15,0.00014492534459209708
2-Pendulum,CLNN,avg_rel_err_pert,16,6.83112086990714e-05
2-Pendulum,CLNN,avg_rel_err_pert,17,1.2204834159740765e-05
2-Pendulum,CLNN,avg_rel_err_pert,18,4.320187167085685e-05
2-Pendulum,CLNN,avg_rel_err_pert,19,5.2625390480360115e-05
2-Pendulum,CLNN,avg_rel_err_pert,20,5.151218667053617e-05
2-Pendulum,CLNN,avg_rel_err_pert,21,7.499973169555619e-05
2-Pendulum,CLNN,avg_rel_err_pert,22,7.818204390463674e-05
2-Pendulum,CLNN,avg_rel_err_pert,23,0.00011597625454867064
2-Pendulum,CLNN,avg_rel_err_pert,24,7.124295385331394e-05
2-Pendulum,CLNN,avg_rel_err_pert,25,4.7823713187213685e-05
2-Pendulum,CLNN,avg_rel_err_pert,26,3.150843665017284e-05
2-Pendulum,CLNN,avg_rel_err_pert,27,6.645642129435308e-05
2-Pendulum,CLNN,avg_rel_err_pert,28,3.81852231248651e-05
2-Pendulum,CLNN,avg_rel_err_pert,29,5.36331077653491e-05
2-Pendulum,CLNN,avg_rel_err_pert,30,0.00011882573146621463
2-Pendulum,CLNN,avg_rel_err_pert,31,7.354397360681934e-05
2-Pendulum,CLNN,avg_rel_err_pert,32,4.830025679715744e-05
2-Pendulum,CLNN,avg_rel_err_pert,33,5.4885532880243946e-05
2-Pendulum,CLNN,avg_rel_err_pert,34,1.8066094568621806e-05
2-Pendulum,CLNN,avg_rel_err_pert,35,0.00011326220634185036
2-Pendulum,CLNN,avg_rel_err_pert,36,4.7288064861237677e-05
2-Pendulum,CLNN,avg_rel_err_pert,37,8.97533261579397e-05
2-Pendulum,CLNN,avg_rel_err_pert,38,8.549361135377002e-05
2-Pendulum,CLNN,avg_rel_err_pert,39,9.459096653498379e-05
2-Pendulum,CLNN,avg_rel_err_pert,40,2.6485291033944856e-05
2-Pendulum,CLNN,avg_rel_err_pert,41,6.07261520761927e-05
2-Pendulum,CLNN,avg_rel_err_pert,42,5.6802223856935155e-05
2-Pendulum,CLNN,avg_rel_err_pert,43,7.48300440397393e-05
2-Pendulum,CLNN,avg_rel_err_pert,44,4.916606213392273e-05
2-Pendulum,CLNN,avg_rel_err_pert,45,8.822702221252934e-05
2-Pendulum,CLNN,avg_rel_err_pert,46,0.0001548629740314657
2-Pendulum,CLNN,avg_rel_err_pert,47,2.055985218207277e-05
2-Pendulum,CLNN,avg_rel_err_pert,48,1.5740991854161013e-05
2-Pendulum,CLNN,avg_rel_err_pert,49,0.000291926840573006
2-Pendulum,CLNN,avg_rel_err_pert,50,7.480023008213032e-05
2-Pendulum,CLNN,avg_rel_err_pert,51,5.550231365219761e-05
2-Pendulum,CLNN,avg_rel_err_pert,52,1.6466394409756494e-05
2-Pendulum,CLNN,avg_rel_err_pert,53,5.710159471645312e-05
2-Pendulum,CLNN,avg_rel_err_pert,54,0.00015187634500270255
2-Pendulum,CLNN,avg_rel_err_pert,55,2.1235288556707783e-05
2-Pendulum,CLNN,avg_rel_err_pert,56,0.00010372846291926314
2-Pendulum,CLNN,avg_rel_err_pert,57,4.467465314875218e-05
2-Pendulum,CLNN,avg_rel_err_pert,58,8.928593615046856e-05
2-Pendulum,CLNN,avg_rel_err_pert,59,0.0004566480858461507
2-Pendulum,CLNN,avg_rel_err_pert,60,0.00016282461636255428
2-Pendulum,CLNN,avg_rel_err_pert,61,3.8335719786180926e-05
2-Pendulum,CLNN,avg_rel_err_pert,62,1.720904625179188e-05
2-Pendulum,CLNN,avg_rel_err_pert,63,5.066113513610138e-05
2-Pendulum,CLNN,avg_rel_err_pert,64,0.00024888366711166255
2-Pendulum,CLNN,avg_rel_err_pert,65,6.780310481517554e-05
2-Pendulum,CLNN,avg_rel_err_pert,66,0.0002503734111004979
2-Pendulum,CLNN,avg_rel_err_pert,67,0.0001750638873566961
2-Pendulum,CLNN,avg_rel_err_pert,68,3.0738633825849576e-05
2-Pendulum,CLNN,avg_rel_err_pert,69,8.138826782317972e-05
2-Pendulum,CLNN,avg_rel_err_pert,70,3.69015369103972e-05
2-Pendulum,CLNN,avg_rel_err_pert,71,3.232026822931522e-05
2-Pendulum,CLNN,avg_rel_err_pert,72,0.00020953072440220959
2-Pendulum,CLNN,avg_rel_err_pert,73,0.00016973246799134248
2-Pendulum,CLNN,avg_rel_err_pert,74,6.735157048539368e-05
2-Pendulum,CLNN,avg_rel_err_pert,75,2.7219725613348363e-05
2-Pendulum,CLNN,avg_rel_err_pert,76,5.3956843641909915e-05
2-Pendulum,CLNN,avg_rel_err_pert,77,4.9736909132435695e-05
2-Pendulum,CLNN,avg_rel_err_pert,78,6.375091497830164e-05
2-Pendulum,CLNN,avg_rel_err_pert,79,0.00010114369320248859
2-Pendulum,CLNN,avg_rel_err_pert,80,5.410961834523596e-05
2-Pendulum,CLNN,avg_rel_err_pert,81,0.0001178536482402348
2-Pendulum,CLNN,avg_rel_err_pert,82,1.5037703009881659e-05
2-Pendulum,CLNN,avg_rel_err_pert,83,4.771227041227942e-05
2-Pendulum,CLNN,avg_rel_err_pert,84,2.3595435399550317e-05
2-Pendulum,CLNN,avg_rel_err_pert,85,7.346601482149256e-05
2-Pendulum,CLNN,avg_rel_err_pert,86,0.0001842873660453746
2-Pendulum,CLNN,avg_rel_err_pert,87,4.649937687974647e-05
2-Pendulum,CLNN,avg_rel_err_pert,88,6.082287181260394e-05
2-Pendulum,CLNN,avg_rel_err_pert,89,3.256449924226643e-05
2-Pendulum,CLNN,avg_rel_err_pert,90,3.816560933489089e-05
2-Pendulum,CLNN,avg_rel_err_pert,91,3.801386101198961e-05
2-Pendulum,CLNN,avg_rel_err_pert,92,0.00010471329652679212
2-Pendulum,CLNN,avg_rel_err_pert,93,7.547302256228432e-05
2-Pendulum,CLNN,avg_rel_err_pert,94,6.0149207275700045e-05
2-Pendulum,CLNN,avg_rel_err_pert,95,2.0309012005993267e-05
2-Pendulum,CLNN,avg_rel_err_pert,96,6.377252335082024e-05
2-Pendulum,CLNN,avg_rel_err_pert,97,2.631353275799506e-05
2-Pendulum,CLNN,avg_rel_err_pert,98,1.546259299708498e-05
2-Pendulum,CLNN,avg_rel_err_pert,99,6.328072005936846e-05
2-Pendulum,CLNN,avg_rel_err_pred,0,0.0002336116677657831
2-Pendulum,CLNN,avg_rel_err_pred,1,0.00012950896773192982
2-Pendulum,CLNN,avg_rel_err_pred,2,0.0002455706079222438
2-Pendulum,CLNN,avg_rel_err_pred,3,0.0001005526552339486
2-Pendulum,CLNN,avg_rel_err_pred,4,7.975489472151165e-05
2-Pendulum,CLNN,avg_rel_err_pred,5,0.00013037174319408917
2-Pendulum,CLNN,avg_rel_err_pred,6,0.00011542920540828754
2-Pendulum,CLNN,avg_rel_err_pred,7,0.0001230856324756848
2-Pendulum,CLNN,avg_rel_err_pred,8,0.0002604228970723203
2-Pendulum,CLNN,avg_rel_err_pred,9,3.861476393398983e-05
2-Pendulum,CLNN,avg_rel_err_pred,10,8.388683270355592e-05
2-Pendulum,CLNN,avg_rel_err_pred,11,0.0028765730746447187
2-Pendulum,CLNN,avg_rel_err_pred,12,0.00010800887890135549
2-Pendulum,CLNN,avg_rel_err_pred,13,0.00017796968678642207
2-Pendulum,CLNN,avg_rel_err_pred,14,6.542880656055277e-05
2-Pendulum,CLNN,avg_rel_err_pred,15,0.00058905021205991
2-Pendulum,CLNN,avg_rel_err_pred,16,0.00010845355501950923
2-Pendulum,CLNN,avg_rel_err_pred,17,9.475627793896374e-05
2-Pendulum,CLNN,avg_rel_err_pred,18,5.9727686588755e-05
2-Pendulum,CLNN,avg_rel_err_pred,19,4.7845355118469096e-05
2-Pendulum,CLNN,avg_rel_err_pred,20,0.00013643723986849537
2-Pendulum,CLNN,avg_rel_err_pred,21,4.746395197531885e-05
2-Pendulum,CLNN,avg_rel_err_pred,22,0.00010097385578739196
2-Pendulum,CLNN,avg_rel_err_pred,23,0.00032591369468886697
2-Pendulum,CLNN,avg_rel_err_pred,24,5.9779268539993314e-05
2-Pendulum,CLNN,avg_rel_err_pred,25,4.3853815866846286e-05
2-Pendulum,CLNN,avg_rel_err_pred,26,0.0001381783748327091
2-Pendulum,CLNN,avg_rel_err_pred,27,0.00010175433188510454
2-Pendulum,CLNN,avg_rel_err_pred,28,0.00010042609873201162
2-Pendulum,CLNN,avg_rel_err_pred,29,2.9932975365442226e-05
2-Pendulum,CLNN,avg_rel_err_pred,30,4.209203891343821e-05
2-Pendulum,CLNN,avg_rel_err_pred,31,0.0001198060793526786
2-Pendulum,CLNN,avg_rel_err_pred,32,0.00010001607573519424
2-Pendulum,CLNN,avg_rel_err_pred,33,7.219150708342163e-05
2-Pendulum,CLNN,avg_rel_err_pred,34,0.000455179486018354
2-Pendulum,CLNN,avg_rel_err_pred,35,0.0004779413534487179
2-Pendulum,CLNN,avg_rel_err_pred,36,0.0008026205578797215
2-Pendulum,CLNN,avg_rel_err_pred,37,7.622947119212462e-05
2-Pendulum,CLNN,avg_rel_err_pred,38,0.00010485621278213787
2-Pendulum,CLNN,avg_rel_err_pred,39,0.0003246726351688127
2-Pendulum,CLNN,avg_rel_err_pred,40,9.456555683564944e-05
2-Pendulum,CLNN,avg_rel_err_pred,41,8.297882042923936e-05
2-Pendulum,CLNN,avg_rel_err_pred,42,0.00011466259404708903
2-Pendulum,CLNN,avg_rel_err_pred,43,0.0001796430372227826
2-Pendulum,CLNN,avg_rel_err_pred,44,0.0006262437639548838
2-Pendulum,CLNN,avg_rel_err_pred,45,7.83787881236692e-05
2-Pendulum,CLNN,avg_rel_err_pred,46,8.700323885178662e-05
2-Pendulum,CLNN,avg_rel_err_pred,47,7.92582949273227e-05
2-Pendulum,CLNN,avg_rel_err_pred,48,6.0073920574966394e-05
2-Pendulum,CLNN,avg_rel_err_pred,49,0.00021528861610887196
2-Pendulum,CLNN,avg_rel_err_pred,50,0.00017327581519623844
2-Pendulum,CLNN,avg_rel_err_pred,51,0.00023784344241896456
2-Pendulum,CLNN,avg_rel_err_pred,52,5.070280942172776e-05
2-Pendulum,CLNN,avg_rel_err_pred,53,0.0003124888278453806
2-Pendulum,CLNN,avg_rel_err_pred,54,3.428531970867947e-05
2-Pendulum,CLNN,avg_rel_err_pred,55,0.00030755309007699275
2-Pendulum,CLNN,avg_rel_err_pred,56,0.0001999033021746608
2-Pendulum,CLNN,avg_rel_err_pred,57,5.940782400806264e-05
2-Pendulum,CLNN,avg_rel_err_pred,58,7.675201995659386e-05
2-Pendulum,CLNN,avg_rel_err_pred,59,0.00016103789640654382
2-Pendulum,CLNN,avg_rel_err_pred,60,7.27542148353145e-05
2-Pendulum,CLNN,avg_rel_err_pred,61,5.5864591048089824e-05
2-Pendulum,CLNN,avg_rel_err_pred,62,4.2784693102847524e-05
2-Pendulum,CLNN,avg_rel_err_pred,63,8.821896429451037e-05
2-Pendulum,CLNN,avg_rel_err_pred,64,9.2210431707537e-05
2-Pendulum,CLNN,avg_rel_err_pred,65,0.0003118480967661026
2-Pendulum,CLNN,avg_rel_err_pred,66,0.00015426748456290188
2-Pendulum,CLNN,avg_rel_err_pred,67,0.00022563970884423702
2-Pendulum,CLNN,avg_rel_err_pred,68,0.00010332253206977097
2-Pendulum,CLNN,avg_rel_err_pred,69,7.959746111485011e-05
2-Pendulum,CLNN,avg_rel_err_pred,70,0.000138169249102202
2-Pendulum,CLNN,avg_rel_err_pred,71,8.876490142906585e-05
2-Pendulum,CLNN,avg_rel_err_pred,72,0.00010163273040743135
2-Pendulum,CLNN,avg_rel_err_pred,73,0.00010640635756901442
2-Pendulum,CLNN,avg_rel_err_pred,74,0.00014340926807957858
2-Pendulum,CLNN,avg_rel_err_pred,75,5.646646514953493e-05
2-Pendulum,CLNN,avg_rel_err_pred,76,0.00022981030373986713
2-Pendulum,CLNN,avg_rel_err_pred,77,8.445385324472608e-05
2-Pendulum,CLNN,avg_rel_err_pred,78,3.336189280766166e-05
2-Pendulum,CLNN,avg_rel_err_pred,79,0.00038933946713349437
2-Pendulum,CLNN,avg_rel_err_pred,80,0.00010676155002191308
2-Pendulum,CLNN,avg_rel_err_pred,81,8.066064418303457e-05
2-Pendulum,CLNN,avg_rel_err_pred,82,0.00048565778893247216
2-Pendulum,CLNN,avg_rel_err_pred,83,9.330006422763633e-05
2-Pendulum,CLNN,avg_rel_err_pred,84,8.515096905538868e-05
2-Pendulum,CLNN,avg_rel_err_pred,85,6.299274892194307e-05
2-Pendulum,CLNN,avg_rel_err_pred,86,0.0002551267474644332
2-Pendulum,CLNN,avg_rel_err_pred,87,9.836208981732982e-05
2-Pendulum,CLNN,avg_rel_err_pred,88,4.255776757682837e-05
2-Pendulum,CLNN,avg_rel_err_pred,89,5.9524538280353506e-05
2-Pendulum,CLNN,avg_rel_err_pred,90,3.748674489398082e-05
2-Pendulum,CLNN,avg_rel_err_pred,91,0.000890441669215751
2-Pendulum,CLNN,avg_rel_err_pred,92,4.159324998892265e-05
2-Pendulum,CLNN,avg_rel_err_pred,93,7.674212094065185e-05
2-Pendulum,CLNN,avg_rel_err_pred,94,8.72230410925213e-05
2-Pendulum,CLNN,avg_rel_err_pred,95,2.677915862060743e-05
2-Pendulum,CLNN,avg_rel_err_pred,96,4.202739233635033e-05
2-Pendulum,CLNN,avg_rel_err_pred,97,7.586031171773278e-05
2-Pendulum,CLNN,avg_rel_err_pred,98,7.333267180648597e-05
2-Pendulum,CLNN,avg_rel_err_pred,99,0.0001234670666743068
2-Pendulum,DeLaN,avg_rel_err_pert,0,9.896461340628952e-05
2-Pendulum,DeLaN,avg_rel_err_pert,1,8.680289004723324e-05
2-Pendulum,DeLaN,avg_rel_err_pert,2,3.583551600485008e-05
2-Pendulum,DeLaN,avg_rel_err_pert,3,4.1367829132335366e-05
2-Pendulum,DeLaN,avg_rel_err_pert,4,4.546649716599048e-05
2-Pendulum,DeLaN,avg_rel_err_pert,5,0.00010446203688868251
2-Pendulum,DeLaN,avg_rel_err_pert,6,6.828136427893764e-05
2-Pendulum,DeLaN,avg_rel_err_pert,7,8.83508593214614e-05
2-Pendulum,DeLaN,avg_rel_err_pert,8,0.0005124947183221884
2-Pendulum,DeLaN,avg_rel_err_pert,9,2.1113024738440594e-05
2-Pendulum,DeLaN,avg_rel_err_pert,10,2.5101836512109157e-05
2-Pendulum,DeLaN,avg_rel_err_pert,11,2.231473841961305e-05
2-Pendulum,DeLaN,avg_rel_err_pert,12,3.839797678512092e-05
2-Pendulum,DeLaN,avg_rel_err_pert,13,3.141004848550765e-05
2-Pendulum,DeLaN,avg_rel_err_pert,14,4.003052990162485e-05
2-Pendulum,DeLaN,avg_rel_err_pert,15,0.0001445365389044315
2-Pendulum,DeLaN,avg_rel_err_pert,16,6.889125203275212e-05
2-Pendulum,DeLaN,avg_rel_err_pert,17,1.5636636995192895e-05
2-Pendulum,DeLaN,avg_rel_err_pert,18,4.319756847250418e-05
2-Pendulum,DeLaN,avg_rel_err_pert,19,5.37735298478807e-05
2-Pendulum,DeLaN,avg_rel_err_pert,20,5.16197069129873e-05
2-Pendulum,DeLaN,avg_rel_err_pert,21,7.462278419790761e-05
2-Pendulum,DeLaN,avg_rel_err_pert,22,7.70296584340263e-05
2-Pendulum,DeLaN,avg_rel_err_pert,23,0.00011630634020353694
2-Pendulum,DeLaN,avg_rel_err_pert,24,7.170569224796608e-05
2-Pendulum,DeLaN,avg_rel_err_pert,25,5.129676305953067e-05
2-Pendulum,DeLaN,avg_rel_err_pert,26,3.499710285479046e-05
2-Pendulum,DeLaN,avg_rel_err_pert,27,6.695768880927634e-05
2-Pendulum,DeLaN,avg_rel_err_pert,28,3.799818380415806e-05
2-Pendulum,DeLaN,avg_rel_err_pert,29,5.3072044009528e-05
2-Pendulum,DeLaN,avg_rel_err_pert,30,0.00011822000647515817
2-Pendulum,DeLaN,avg_rel_err_pert,31,7.74013704143302e-05
2-Pendulum,DeLaN,avg_rel_err_pert,32,4.824221744371078e-05
2-Pendulum,DeLaN,avg_rel_err_pert,33,5.461992216160152e-05
2-Pendulum,DeLaN,avg_rel_err_pert,34,1.75079350915593e-05
2-Pendulum,DeLaN,avg_rel_err_pert,35,0.00011203237296280096
2-Pendulum,DeLaN,avg_rel_err_pert,36,3.174063813398434e-05
2-Pendulum,DeLaN,avg_rel_err_pert,37,9.151200600864854e-05
2-Pendulum,DeLaN,avg_rel_err_pert,38,8.547271756512909e-05
2-Pendulum,DeLaN,avg_rel_err_pert,39,9.356759088830556e-05
