n_train,Network,Series,Batch,Geometric Mean
80,CLNN,avg_rel_err_pert,76,5.3956843641909915e-05
80,CLNN,avg_rel_err_pert,77,4.9736909132435695e-05
80,CLNN,avg_rel_err_pert,78,6.375091497830164e-05
80,CLNN,avg_rel_err_pert,79,0.00010114369320248859
80,CLNN,avg_rel_err_pert,80,5.410961834523596e-05
80,CLNN,avg_rel_err_pert,81,0.0001178536482402348
80,CLNN,avg_rel_err_pert,82,1.5037703009881659e-05
80,CLNN,avg_rel_err_pert,83,4.771227041227942e-05
80,CLNN,avg_rel_err_pert,84,2.3595435399550317e-05
80,CLNN,avg_rel_err_pert,85,7.346601482149256e-05
80,CLNN,avg_rel_err_pert,86,0.0001842873660453746
80,CLNN,avg_rel_err_pert,87,4.649937687974647e-05
80,CLNN,avg_rel_err_pert,88,6.082287181260394e-05
80,CLNN,avg_rel_err_pert,89,3.256449924226643e-05
80,CLNN,avg_rel_err_pert,90,3.816560933489089e-05
80,CLNN,avg_rel_err_pert,91,3.801386101198961e-05
80,CLNN,avg_rel_err_pert,92,0.00010471329652679212
80,CLNN,avg_rel_err_pert,93,7.547302256228432e-05
80,CLNN,avg_rel_err_pert,94,6.0149207275700045e-05
80,CLNN,avg_rel_err_pert,95,2.0309012005993267e-05
80,CLNN,avg_rel_err_pert,96,6.377252335082024e-05
80,CLNN,avg_rel_err_pert,97,2.631353275799506e-05
80,CLNN,avg_rel_err_pert,98,1.546259299708498e-05
80,CLNN,avg_rel_err_pert,99,6.328072005936846e-05
80,CLNN,avg_rel_err_pred,0,0.08503080822714662
80,CLNN,avg_rel_err_pred,1,0.00042322367544760683
80,CLNN,avg_rel_err_pred,2,0.020570825162231406
80,CLNN,avg_rel_err_pred,3,0.0006642231141624624
80,CLNN,avg_rel_err_pred,4,0.00033567482183566565
80,CLNN,avg_rel_err_pred,5,0.00035597715230612046
80,CLNN,avg_rel_err_pred,6,0.00014184264492487605
80,CLNN,avg_rel_err_pred,7,0.0006436399295226783
80,CLNN,avg_rel_err_pred,8,0.0013806404999613334
80,CLNN,avg_rel_err_pred,9,0.0002468284859655135
80,CLNN,avg_rel_err_pred,10,0.0009585839387778982
80,CLNN,avg_rel_err_pred,11,0.44415678521361435
80,CLNN,avg_rel_err_pred,12,0.0008918081999122493
80,CLNN,avg_rel_err_pred,13,0.0006874749408162165
80,CLNN,avg_rel_err_pred,14,0.000543699163195472
80,CLNN,avg_rel_err_pred,15,0.0670828590985489
80,CLNN,avg_rel_err_pred,16,0.001398589586308047
80,CLNN,avg_rel_err_pred,17,0.00020109117718257688
80,CLNN,avg_rel_err_pred,18,0.00042862451332181535
80,CLNN,avg_rel_err_pred,19,0.0004990178612364079
80,CLNN,avg_rel_err_pred,20,0.00016446631633607918
80,CLNN,avg_rel_err_pred,21,0.0006436627311606656
80,CLNN,avg_rel_err_pred,22,0.00015248940816964325
80,CLNN,avg_rel_err_pred,23,0.0014816430816661178
80,CLNN,avg_rel_err_pred,24,0.0009377359379558949
80,CLNN,avg_rel_err_pred,25,0.0007317471304769488
80,CLNN,avg_rel_err_pred,26,0.0002515555582127681
80,CLNN,avg_rel_err_pred,27,0.0021437672822967793
80,CLNN,avg_rel_err_pred,28,0.0004460464324741664
80,CLNN,avg_rel_err_pred,29,0.0001476889523122956
80,CLNN,avg_rel_err_pred,30,0.0002798470605265941
80,CLNN,avg_rel_err_pred,31,0.01715654951133296
80,CLNN,avg_rel_err_pred,32,0.000917205477580066
80,CLNN,avg_rel_err_pred,33,0.00020466403472651907
80,CLNN,avg_rel_err_pred,34,0.006756359425305005
80,CLNN,avg_rel_err_pred,35,0.19514335210393874
80,CLNN,avg_rel_err_pred,36,0.122919056221856
80,CLNN,avg_rel_err_pred,37,0.0004013551130883121
80,CLNN,avg_rel_err_pred,38,0.0006637154384773633
80,CLNN,avg_rel_err_pred,39,0.0674567514774284
80,CLNN,avg_rel_err_pred,40,0.0005008157965851562
80,CLNN,avg_rel_err_pred,41,0.00028234248573157295
80,CLNN,avg_rel_err_pred,42,0.0007311028163197571
80,CLNN,avg_rel_err_pred,43,0.00017799507427374226
80,CLNN,avg_rel_err_pred,44,0.001196168064442485
80,CLNN,avg_rel_err_pred,45,0.00023970753112344958
80,CLNN,avg_rel_err_pred,46,0.003948772658715343
80,CLNN,avg_rel_err_pred,47,0.0002984462321211899
80,CLNN,avg_rel_err_pred,48,0.0001920777984639969
80,CLNN,avg_rel_err_pred,49,0.009289485786827862
80,CLNN,avg_rel_err_pred,50,0.0006467863357696163
80,CLNN,avg_rel_err_pred,51,0.0003493939560560308
80,CLNN,avg_rel_err_pred,52,0.0007510821081355821
80,CLNN,avg_rel_err_pred,53,0.19233535859602408
80,CLNN,avg_rel_err_pred,54,0.00030642875325448014
80,CLNN,avg_rel_err_pred,55,0.0006501819949464911
80,CLNN,avg_rel_err_pred,56,0.002765249092511596
80,CLNN,avg_rel_err_pred,57,0.00041217452300135714
80,CLNN,avg_rel_err_pred,58,0.00032113519635216256
80,CLNN,avg_rel_err_pred,59,0.00012101171192997013
80,CLNN,avg_rel_err_pred,60,0.0006220590054320129
80,CLNN,avg_rel_err_pred,61,0.0003069766956306476
80,CLNN,avg_rel_err_pred,62,0.0003309962775703926
80,CLNN,avg_rel_err_pred,63,0.00036373820400514145
80,CLNN,avg_rel_err_pred,64,0.0020926617209672638
80,CLNN,avg_rel_err_pred,65,0.0033655421496796025
80,CLNN,avg_rel_err_pred,66,0.5920904826276557
80,CLNN,avg_rel_err_pred,67,0.0003770060642118055
80,CLNN,avg_rel_err_pred,68,0.00033718678948001793
80,CLNN,avg_rel_err_pred,69,0.001007630500489647
80,CLNN,avg_rel_err_pred,70,0.0006625788799754213
80,CLNN,avg_rel_err_pred,71,0.00046246884441581457
80,CLNN,avg_rel_err_pred,72,0.0005600902124648501
80,CLNN,avg_rel_err_pred,73,0.003684256238150784
80,CLNN,avg_rel_err_pred,74,0.00040392982177329365
80,CLNN,avg_rel_err_pred,75,0.0005333264450111179
80,CLNN,avg_rel_err_pred,76,0.00030695525065517834
80,CLNN,avg_rel_err_pred,77,0.00033747719032357177
80,CLNN,avg_rel_err_pred,78,0.00031489475759753714
80,CLNN,avg_rel_err_pred,79,0.036384052283943764
80,CLNN,avg_rel_err_pred,80,0.00026394109360504614
80,CLNN,avg_rel_err_pred,81,0.00030029323608538413
80,CLNN,avg_rel_err_pred,82,0.0509339348968156
80,CLNN,avg_rel_err_pred,83,0.0003047243977999532
80,CLNN,avg_rel_err_pred,84,0.0002120212529380727
80,CLNN,avg_rel_err_pred,85,0.0006124640854312974
80,CLNN,avg_rel_err_pred,86,0.0011208233833149503
80,CLNN,avg_rel_err_pred,87,0.00021049904265512643
80,CLNN,avg_rel_err_pred,88,0.0005250700991126207
80,CLNN,avg_rel_err_pred,89,0.00035395027473915396
80,CLNN,avg_rel_err_pred,90,0.0004632798577723327
80,CLNN,avg_rel_err_pred,91,0.2620464786582118
80,CLNN,avg_rel_err_pred,92,0.0003461070635674092
80,CLNN,avg_rel_err_pred,93,0.00025453365648798483
80,CLNN,avg_rel_err_pred,94,0.0006012428543374258
80,CLNN,avg_rel_err_pred,95,0.00032701329827076054
80,CLNN,avg_rel_err_pred,96,0.00025135726653558257
80,CLNN,avg_rel_err_pred,97,0.00025025332646260486
80,CLNN,avg_rel_err_pred,98,0.0002556590654161775
80,CLNN,avg_rel_err_pred,99,0.0002465152785098671
80,DeLaN,avg_rel_err_pert,0,9.896461340628952e-05
80,DeLaN,avg_rel_err_pert,1,8.680289004723324e-05
80,DeLaN,avg_rel_err_pert,2,3.583551600485008e-05
80,DeLaN,avg_rel_err_pert,3,4.1367829132335366e-05
80,DeLaN,avg_rel_err_pert,4,4.546649716599048e-05
80,DeLaN,avg_rel_err_pert,5,0.00010446203688868251
80,DeLaN,avg_rel_err_pert,6,6.828136427893764e-05
80,DeLaN,avg_rel_err_pert,7,8.83508593214614e-05
80,DeLaN,avg_rel_err_pert,8,0.0005124947183221884
80,DeLaN,avg_rel_err_pert,9,2.1113024738440594e-05
80,DeLaN,avg_rel_err_pert,10,2.5101836512109157e-05
80,DeLaN,avg_rel_err_pert,11,2.231473841961305e-05
80,DeLaN,avg_rel_err_pert,12,3.839797678512092e-05
80,DeLaN,avg_rel_err_pert,13,3.141004848550765e-05
80,DeLaN,avg_rel_err_pert,14,4.003052990162485e-05
80,DeLaN,avg_rel_err_pert,15,0.0001445365389044315
80,DeLaN,avg_rel_err_pert,16,6.889125203275212e-05
80,DeLaN,avg_rel_err_pert,17,1.5636636995192895e-05
80,DeLaN,avg_rel_err_pert,18,4.319756847250418e-05
80,DeLaN,avg_rel_err_pert,19,5.37735298478807e-05
80,DeLaN,avg_rel_err_pert,20,5.16197069129873e-05
80,DeLaN,avg_rel_err_pert,21,7.462278419790761e-05
80,DeLaN,avg_rel_err_pert,22,7.70296584340263e-05
80,DeLaN,avg_rel_err_pert,23,0.00011630634020353694
80,DeLaN,avg_rel_err_pert,24,7.170569224796608e-05
80,DeLaN,avg_rel_err_pert,25,5.129676305953067e-05
80,DeLaN,avg_rel_err_pert,26,3.499710285479046e-05
80,DeLaN,avg_rel_err_pert,27,6.695768880927634e-05
80,DeLaN,avg_rel_err_pert,28,3.799818380415806e-05
80,DeLaN,avg_rel_err_pert,29,5.3072044009528e-05
80,DeLaN,avg_rel_err_pert,30,0.00011822000647515817
80,DeLaN,avg_rel_err_pert,31,7.74013704143302e-05
80,DeLaN,avg_rel_err_pert,32,4.824221744371078e-05
80,DeLaN,avg_rel_err_pert,33,5.461992216160152e-05
80,DeLaN,avg_rel_err_pert,34,1.75079350915593e-05
80,DeLaN,avg_rel_err_pert,35,0.00011203237296280096
80,DeLaN,avg_rel_err_pert,36,3.174063813398434e-05
80,DeLaN,avg_rel_err_pert,37,9.151200600864854e-05
80,DeLaN,avg_rel_err_pert,38,8.547271756512909e-05
80,DeLaN,avg_rel_err_pert,39,9.356759088830556e-05
80,DeLaN,avg_rel_err_pert,40,2.6544922093195607e-05
80,DeLaN,avg_rel_err_pert,41,6.0630349590763456e-05
80,DeLaN,avg_rel_err_pert,42,5.720097318282433e-05
80,DeLaN,avg_rel_err_pert,43,7.570017352030664e-05
80,DeLaN,avg_rel_err_pert,44,4.074523611638529e-05
80,DeLaN,avg_rel_err_pert,45,8.831177425222181e-05
80,DeLaN,avg_rel_err_pert,46,0.000152531816392159
80,DeLaN,avg_rel_err_pert,47,2.122996142678707e-05
80,DeLaN,avg_rel_err_pert,48,1.6243347834920027e-05
80,DeLaN,avg_rel_err_pert,49,0.0002906882185116998
80,DeLaN,avg_rel_err_pert,50,7.418495401757351e-05
80,DeLaN,avg_rel_err_pert,51,5.5359530583323984e-05
80,DeLaN,avg_rel_err_pert,52,1.589898405158223e-05
80,DeLaN,avg_rel_err_pert,53,5.7248680082765424e-05
80,DeLaN,avg_rel_err_pert,54,0.00015248766321434827
80,DeLaN,avg_rel_err_pert,55,1.9227427174632012e-05
80,DeLaN,avg_rel_err_pert,56,0.000103490457750445
80,DeLaN,avg_rel_err_pert,57,4.453492777416074e-05
80,DeLaN,avg_rel_err_pert,58,9.018988386781719e-05
80,DeLaN,avg_rel_err_pert,59,0.0004578047102961302
80,DeLaN,avg_rel_err_pert,60,0.00016173438125102255
80,DeLaN,avg_rel_err_pert,61,3.8121294920106575e-05
80,DeLaN,avg_rel_err_pert,62,1.7724411580540237e-05
80,DeLaN,avg_rel_err_pert,63,5.040006077807665e-05
80,DeLaN,avg_rel_err_pert,64,0.0002506887422413845
80,DeLaN,avg_rel_err_pert,65,6.774209152339786e-05
80,DeLaN,avg_rel_err_pert,66,0.00025002724767927894
80,DeLaN,avg_rel_err_pert,67,0.00017646758742527588
80,DeLaN,avg_rel_err_pert,68,3.1037165068934976e-05
80,DeLaN,avg_rel_err_pert,69,8.055477549068416e-05
80,DeLaN,avg_rel_err_pert,70,3.698797400756138e-05
80,DeLaN,avg_rel_err_pert,71,3.3390695356667995e-05
80,DeLaN,avg_rel_err_pert,72,0.00020999505342698689
80,DeLaN,avg_rel_err_pert,73,0.00016681184943685958
80,DeLaN,avg_rel_err_pert,74,6.666380886778142e-05
80,DeLaN,avg_rel_err_pert,75,2.7904397699835567e-05
80,DeLaN,avg_rel_err_pert,76,5.367237729135295e-05
80,DeLaN,avg_rel_err_pert,77,4.921835584046079e-05
80,DeLaN,avg_rel_err_pert,78,6.471096757296195e-05
80,DeLaN,avg_rel_err_pert,79,0.00010213321249959428
80,DeLaN,avg_rel_err_pert,80,5.436826071019916e-05
80,DeLaN,avg_rel_err_pert,81,0.00011821918959501502
80,DeLaN,avg_rel_err_pert,82,1.6072127131965723e-05
80,DeLaN,avg_rel_err_pert,83,4.8064810689492187e-05
80,DeLaN,avg_rel_err_pert,84,2.360384815821379e-05
80,DeLaN,avg_rel_err_pert,85,7.227716829106878e-05
80,DeLaN,avg_rel_err_pert,86,0.0001841647107633274
80,DeLaN,avg_rel_err_pert,87,4.630517234503387e-05
80,DeLaN,avg_rel_err_pert,88,6.089282816043919e-05
80,DeLaN,avg_rel_err_pert,89,3.289216313521142e-05
80,DeLaN,avg_rel_err_pert,90,3.823555741432223e-05
80,DeLaN,avg_rel_err_pert,91,4.0833155080488714e-05
80,DeLaN,avg_rel_err_pert,92,0.00010513037759504432
80,DeLaN,avg_rel_err_pert,93,7.588213990639845e-05
80,DeLaN,avg_rel_err_pert,94,6.114770747666486e-05
80,DeLaN,avg_rel_err_pert,95,2.0333931420870983e-05
80,DeLaN,avg_rel_err_pert,96,6.384245487641714e-05
80,DeLaN,avg_rel_err_pert,97,2.6651854126574812e-05
80,DeLaN,avg_rel_err_pert,98,1.5511316077406454e-05
80,DeLaN,avg_rel_err_pert,99,6.37712334917636e-05
80,DeLaN,avg_rel_err_pred,0,0.3883019547726371
80,DeLaN,avg_rel_err_pred,1,0.05070255131230592
80,DeLaN,avg_rel_err_pred,2,0.2599107275998455
80,DeLaN,avg_rel_err_pred,3,0.015610265851775171
80,DeLaN,avg_rel_err_pred,4,0.035816576437514874
80,DeLaN,avg_rel_err_pred,5,0.05184705083736465
80,DeLaN,avg_rel_err_pred,6,0.0031277721463079436
80,DeLaN,avg_rel_err_pred,7,0.0011113198692142116
80,DeLaN,avg_rel_err_pred,8,0.23397516400280396
80,DeLaN,avg_rel_err_pred,9,0.003172677924727286
80,DeLaN,avg_rel_err_pred,10,0.0018945370094602943
80,DeLaN,avg_rel_err_pred,11,0.44825038953439955
80,DeLaN,avg_rel_err_pred,12,0.17394917150343955
80,DeLaN,avg_rel_err_pred,13,0.06376032320476252
80,DeLaN,avg_rel_err_pred,14,0.0023694768697171313
80,DeLaN,avg_rel_err_pred,15,0.16328223419536536
80,DeLaN,avg_rel_err_pred,16,0.027466726282696304
80,DeLaN,avg_rel_err_pred,17,0.05558084375965546
80,DeLaN,avg_rel_err_pred,18,0.00499170999431026
80,DeLaN,avg_rel_err_pred,19,0.00647498893334987
80,DeLaN,avg_rel_err_pred,20,0.005143836815278321
80,DeLaN,avg_rel_err_pred,21,0.02450784493062955
80,DeLaN,avg_rel_err_pred,22,0.014474890368135478
80,DeLaN,avg_rel_err_pred,23,0.07149681619095191
80,DeLaN,avg_rel_err_pred,24,0.04735095696471253
80,DeLaN,avg_rel_err_pred,25,0.04300420090410874
80,DeLaN,avg_rel_err_pred,26,0.12906182306225036
80,DeLaN,avg_rel_err_pred,27,0.19460790904338782
80,DeLaN,avg_rel_err_pred,28,0.03547853791274077
80,DeLaN,avg_rel_err_pred,29,0.001970048119269473
80,DeLaN,avg_rel_err_pred,30,0.10367509135476294
80,DeLaN,avg_rel_err_pred,31,0.28194741024088377
80,DeLaN,avg_rel_err_pred,32,0.060652548785137324
80,DeLaN,avg_rel_err_pred,33,0.009311740786997615
80,DeLaN,avg_rel_err_pred,34,0.11990627376383316
80,DeLaN,avg_rel_err_pred,35,0.5771378713601616
80,DeLaN,avg_rel_err_pred,36,0.3558899806527238
80,DeLaN,avg_rel_err_pred,37,0.0034437273250080935
80,DeLaN,avg_rel_err_pred,38,0.0019883091330750724
80,DeLaN,avg_rel_err_pred,39,0.25314371917858725
80,DeLaN,avg_rel_err_pred,40,0.0007609503344361403
80,DeLaN,avg_rel_err_pred,41,0.0198563727124816
80,DeLaN,avg_rel_err_pred,42,0.014669694139809368
80,DeLaN,avg_rel_err_pred,43,0.012824428796046594
80,DeLaN,avg_rel_err_pred,44,0.1766027962345519
80,DeLaN,avg_rel_err_pred,45,0.03319690815363583
80,DeLaN,avg_rel_err_pred,46,0.16613672018436748
80,DeLaN,avg_rel_err_pred,47,0.0045659722497451635
80,DeLaN,avg_rel_err_pred,48,0.002350704641111798
80,DeLaN,avg_rel_err_pred,49,0.36391082109877304
80,DeLaN,avg_rel_err_pred,50,0.053227146490771246
80,DeLaN,avg_rel_err_pred,51,0.06040652520455889
80,DeLaN,avg_rel_err_pred,52,0.08832662811538408
80,DeLaN,avg_rel_err_pred,53,0.39581497108261443
80,DeLaN,avg_rel_err_pred,54,0.029084984156106712
80,DeLaN,avg_rel_err_pred,55,0.09114326446255344
80,DeLaN,avg_rel_err_pred,56,0.22933426365400214
80,DeLaN,avg_rel_err_pred,57,0.03849546500984469
80,DeLaN,avg_rel_err_pred,58,0.0029563555840566073
80,DeLaN,avg_rel_err_pred,59,0.18486715855948302
80,DeLaN,avg_rel_err_pred,60,0.015819792038404803
80,DeLaN,avg_rel_err_pred,61,0.003352707376781777
80,DeLaN,avg_rel_err_pred,62,0.0019033691956093465
80,DeLaN,avg_rel_err_pred,63,0.011693284746099836
80,DeLaN,avg_rel_err_pred,64,0.09795156341268023
80,DeLaN,avg_rel_err_pred,65,0.34863937325509464
80,DeLaN,avg_rel_err_pred,66,0.33998660424374316
80,DeLaN,avg_rel_err_pred,67,0.2599133164365945
80,DeLaN,avg_rel_err_pred,68,0.013754385315151517
80,DeLaN,avg_rel_err_pred,69,0.042856642041137
80,DeLaN,avg_rel_err_pred,70,0.047973695997910626
80,DeLaN,avg_rel_err_pred,71,0.003406626968490205
80,DeLaN,avg_rel_err_pred,72,0.027129167341489405
80,DeLaN,avg_rel_err_pred,73,0.1410394532524186
80,DeLaN,avg_rel_err_pred,74,0.12166570914090169
80,DeLaN,avg_rel_err_pred,75,0.018302691718493455
80,DeLaN,avg_rel_err_pred,76,0.06898988256847323
80,DeLaN,avg_rel_err_pred,77,0.007441369002458016
80,DeLaN,avg_rel_err_pred,78,0.0015674001686056956
80,DeLaN,avg_rel_err_pred,79,0.23401552413543664
80,DeLaN,avg_rel_err_pred,80,0.003185401481328007
80,DeLaN,avg_rel_err_pred,81,0.1191177888188914
80,DeLaN,avg_rel_err_pred,82,0.17309814741485055
80,DeLaN,avg_rel_err_pred,83,0.023506894395532992
80,DeLaN,avg_rel_err_pred,84,0.0016976264045677157
80,DeLaN,avg_rel_err_pred,85,0.03659428183392753
80,DeLaN,avg_rel_err_pred,86,0.3313795409433044
80,DeLaN,avg_rel_err_pred,87,0.0025624964359415936
80,DeLaN,avg_rel_err_pred,88,0.004739333810986869
80,DeLaN,avg_rel_err_pred,89,0.014781264461643422
80,DeLaN,avg_rel_err_pred,90,0.011589493619482237
80,DeLaN,avg_rel_err_pred,91,0.4001687977661916
80,DeLaN,avg_rel_err_pred,92,0.0056707340449384915
80,DeLaN,avg_rel_err_pred,93,0.018016256807165343
80,DeLaN,avg_rel_err_pred,94,0.013469285946820633
80,DeLaN,avg_rel_err_pred,95,0.004882056009632493
80,DeLaN,avg_rel_err_pred,96,0.0035354257319492677
80,DeLaN,avg_rel_err_pred,97,0.0019123957031482479
80,DeLaN,avg_rel_err_pred,98,0.021338016670724394
80,DeLaN,avg_rel_err_pred,99,0.022934665669693752
80,HNN,avg_rel_err_pert,0,9.896461340628952e-05
80,HNN,avg_rel_err_pert,1,8.680289004723324e-05
80,HNN,avg_rel_err_pert,2,3.583551600485008e-05
80,HNN,avg_rel_err_pert,3,4.1367829132335366e-05
80,HNN,avg_rel_err_pert,4,4.546649716599048e-05
80,HNN,avg_rel_err_pert,5,0.00010446203688868251
80,HNN,avg_rel_err_pert,6,6.828136427893764e-05
80,HNN,avg_rel_err_pert,7,8.83508593214614e-05
80,HNN,avg_rel_err_pert,8,0.0005124947183221884
80,HNN,avg_rel_err_pert,9,2.1113024738440594e-05
80,HNN,avg_rel_err_pert,10,2.5101836512109157e-05
80,HNN,avg_rel_err_pert,11,2.231473841961305e-05
80,HNN,avg_rel_err_pert,12,3.839797678512092e-05
80,HNN,avg_rel_err_pert,13,3.141004848550765e-05
80,HNN,avg_rel_err_pert,14,4.003052990162485e-05
80,HNN,avg_rel_err_pert,15,0.0001445365389044315
80,HNN,avg_rel_err_pert,16,6.889125203275212e-05
80,HNN,avg_rel_err_pert,17,1.5636636995192895e-05
80,HNN,avg_rel_err_pert,18,4.319756847250418e-05
80,HNN,avg_rel_err_pert,19,5.37735298478807e-05
80,HNN,avg_rel_err_pert,20,5.16197069129873e-05
80,HNN,avg_rel_err_pert,21,7.462278419790761e-05
80,HNN,avg_rel_err_pert,22,7.70296584340263e-05
80,HNN,avg_rel_err_pert,23,0.00011630634020353694
80,HNN,avg_rel_err_pert,24,7.170569224796608e-05
80,HNN,avg_rel_err_pert,25,5.129676305953067e-05
80,HNN,avg_rel_err_pert,26,3.499710285479046e-05
80,HNN,avg_rel_err_pert,27,6.695768880927634e-05
80,HNN,avg_rel_err_pert,28,3.799818380415806e-05
80,HNN,avg_rel_err_pert,29,5.3072044009528e-05
80,HNN,avg_rel_err_pert,30,0.00011822000647515817
80,HNN,avg_rel_err_pert,31,7.74013704143302e-05
80,HNN,avg_rel_err_pert,32,4.824221744371078e-05
80,HNN,avg_rel_err_pert,33,5.461992216160152e-05
80,HNN,avg_rel_err_pert,34,1.75079350915593e-05
80,HNN,avg_rel_err_pert,35,0.00011203237296280096
80,HNN,avg_rel_err_pert,36,3.174063813398434e-05
80,HNN,avg_rel_err_pert,37,9.151200600864854e-05
80,HNN,avg_rel_err_pert,38,8.547271756512909e-05
80,HNN,avg_rel_err_pert,39,9.356759088830556e-05
80,HNN,avg_rel_err_pert,40,2.6544922093195607e-05
80,HNN,avg_rel_err_pert,41,6.0630349590763456e-05
80,HNN,avg_rel_err_pert,42,5.720097318282433e-05
80,HNN,avg_rel_err_pert,43,7.570017352030664e-05
80,HNN,avg_rel_err_pert,44,4.074523611638529e-05
80,HNN,avg_rel_err_pert,45,8.831177425222181e-05
80,HNN,avg_rel_err_pert,46,0.000152531816392159
80,HNN,avg_rel_err_pert,47,2.122996142678707e-05
80,HNN,avg_rel_err_pert,48,1.6243347834920027e-05
80,HNN,avg_rel_err_pert,49,0.0002906882185116998
80,HNN,avg_rel_err_pert,50,7.418495401757351e-05
80,HNN,avg_rel_err_pert,51,5.5359530583323984e-05
80,HNN,avg_rel_err_pert,52,1.589898405158223e-05
80,HNN,avg_rel_err_pert,53,5.7248680082765424e-05
80,HNN,avg_rel_err_pert,54,0.00015248766321434827
80,HNN,avg_rel_err_pert,55,1.9227427174632012e-05
80,HNN,avg_rel_err_pert,56,0.000103490457750445
80,HNN,avg_rel_err_pert,57,4.453492777416074e-05
80,HNN,avg_rel_err_pert,58,9.018988386781719e-05
80,HNN,avg_rel_err_pert,59,0.0004578047102961302
80,HNN,avg_rel_err_pert,60,0.00016173438125102255
80,HNN,avg_rel_err_pert,61,3.8121294920106575e-05
80,HNN,avg_rel_err_pert,62,1.7724411580540237e-05
80,HNN,avg_rel_err_pert,63,5.040006077807665e-05
80,HNN,avg_rel_err_pert,64,0.0002506887422413845
80,HNN,avg_rel_err_pert,65,6.774209152339786e-05
80,HNN,avg_rel_err_pert,66,0.00025002724767927894
80,HNN,avg_rel_err_pert,67,0.00017646758742527588
80,HNN,avg_rel_err_pert,68,3.1037165068934976e-05
80,HNN,avg_rel_err_pert,69,8.055477549068416e-05
80,HNN,avg_rel_err_pert,70,3.698797400756138e-05
80,HNN,avg_rel_err_pert,71,3.3390695356667995e-05
80,HNN,avg_rel_err_pert,72,0.00020999505342698689
80,HNN,avg_rel_err_pert,73,0.00016681184943685958
80,HNN,avg_rel_err_pert,74,6.666380886778142e-05
80,HNN,avg_rel_err_pert,75,2.7904397699835567e-05
80,HNN,avg_rel_err_pert,76,5.367237729135295e-05
80,HNN,avg_rel_err_pert,77,4.921835584046079e-05
80,HNN,avg_rel_err_pert,78,6.471096757296195e-05
80,HNN,avg_rel_err_pert,79,0.00010213321249959428
80,HNN,avg_rel_err_pert,80,5.436826071019916e-05
80,HNN,avg_rel_err_pert,81,0.00011821918959501502
80,HNN,avg_rel_err_pert,82,1.6072127131965723e-05
80,HNN,avg_rel_err_pert,83,4.8064810689492187e-05
80,HNN,avg_rel_err_pert,84,2.360384815821379e-05
80,HNN,avg_rel_err_pert,85,7.227716829106878e-05
80,HNN,avg_rel_err_pert,86,0.0001841647107633274
80,HNN,avg_rel_err_pert,87,4.630517234503387e-05
80,HNN,avg_rel_err_pert,88,6.089282816043919e-05
80,HNN,avg_rel_err_pert,89,3.289216313521142e-05
80,HNN,avg_rel_err_pert,90,3.823555741432223e-05
80,HNN,avg_rel_err_pert,91,4.0833155080488714e-05
80,HNN,avg_rel_err_pert,92,0.00010513037759504432
80,HNN,avg_rel_err_pert,93,7.588213990639845e-05
80,HNN,avg_rel_err_pert,94,6.114770747666486e-05
80,HNN,avg_rel_err_pert,95,2.0333931420870983e-05
80,HNN,avg_rel_err_pert,96,6.384245487641714e-05
80,HNN,avg_rel_err_pert,97,2.6651854126574812e-05
80,HNN,avg_rel_err_pert,98,1.5511316077406454e-05
80,HNN,avg_rel_err_pert,99,6.37712334917636e-05
80,HNN,avg_rel_err_pred,0,0.2988013113713213
80,HNN,avg_rel_err_pred,1,0.02057421024174785
80,HNN,avg_rel_err_pred,2,0.4240329779004553
80,HNN,avg_rel_err_pred,3,0.07916606972779643
80,HNN,avg_rel_err_pred,4,0.011129628899833524
80,HNN,avg_rel_err_pred,5,0.11157492078753363
80,HNN,avg_rel_err_pred,6,0.007207914875859734
80,HNN,avg_rel_err_pred,7,0.0015782732274197543
80,HNN,avg_rel_err_pred,8,0.2049978611323652
80,HNN,avg_rel_err_pred,9,0.004861608969450874
80,HNN,avg_rel_err_pred,10,0.0025595830524177236
80,HNN,avg_rel_err_pred,11,0.648234644369945
80,HNN,avg_rel_err_pred,12,0.031987079880906356
80,HNN,avg_rel_err_pred,13,0.03855093372578484
80,HNN,avg_rel_err_pred,14,0.004533301896578713
80,HNN,avg_rel_err_pred,15,0.2674508764061784
80,HNN,avg_rel_err_pred,16,0.07903918661468684
80,HNN,avg_rel_err_pred,17,0.05682261737007823
80,HNN,avg_rel_err_pred,18,0.008040875752807685
80,HNN,avg_rel_err_pred,19,0.02819597201489764
80,HNN,avg_rel_err_pred,20,0.010256708403524818
80,HNN,avg_rel_err_pred,21,0.02594547589343638
80,HNN,avg_rel_err_pred,22,0.033909152730478946
80,HNN,avg_rel_err_pred,23,0.17680996929365492
80,HNN,avg_rel_err_pred,24,0.1009172799271351
80,HNN,avg_rel_err_pred,25,0.05146947375878145
80,HNN,avg_rel_err_pred,26,0.05287879430936802
80,HNN,avg_rel_err_pred,27,0.2590709497197167
80,HNN,avg_rel_err_pred,28,0.0256954074946409
80,HNN,avg_rel_err_pred,29,0.0068610712691394874
80,HNN,avg_rel_err_pred,30,0.08952446250955802
80,HNN,avg_rel_err_pred,31,0.2557027542446491
80,HNN,avg_rel_err_pred,32,0.1771553614884696
80,HNN,avg_rel_err_pred,33,0.019720993585475258
80,HNN,avg_rel_err_pred,34,0.12767273225884465
80,HNN,avg_rel_err_pred,35,0.5260189771937562
80,HNN,avg_rel_err_pred,36,0.4683352507904847
