Body,Network,Series,Batch,Geometric Mean
3-CoupledPendulum,CHNN,avg_rel_err_pred,76,0.07305801979303589
3-CoupledPendulum,CHNN,avg_rel_err_pred,77,0.007278743940937861
3-CoupledPendulum,CHNN,avg_rel_err_pred,78,0.018227947132296005
3-CoupledPendulum,CHNN,avg_rel_err_pred,79,0.0026911414306604897
3-CoupledPendulum,CHNN,avg_rel_err_pred,80,0.002282861490550015
3-CoupledPendulum,CHNN,avg_rel_err_pred,81,0.019710878276913372
3-CoupledPendulum,CHNN,avg_rel_err_pred,82,0.016855982372311493
3-CoupledPendulum,CHNN,avg_rel_err_pred,83,0.0027812387479053896
3-CoupledPendulum,CHNN,avg_rel_err_pred,84,0.1526400633101728
3-CoupledPendulum,CHNN,avg_rel_err_pred,85,0.008873853116599382
3-CoupledPendulum,CHNN,avg_rel_err_pred,86,0.004626564882712247
3-CoupledPendulum,CHNN,avg_rel_err_pred,87,0.012366903463427429
3-CoupledPendulum,CHNN,avg_rel_err_pred,88,0.016475133937771738
3-CoupledPendulum,CHNN,avg_rel_err_pred,89,0.001569940544917768
3-CoupledPendulum,CHNN,avg_rel_err_pred,90,0.0025726609993858627
3-CoupledPendulum,CHNN,avg_rel_err_pred,91,0.00581637318526738
3-CoupledPendulum,CHNN,avg_rel_err_pred,92,0.14965187476301167
3-CoupledPendulum,CHNN,avg_rel_err_pred,93,0.005072769370798815
3-CoupledPendulum,CHNN,avg_rel_err_pred,94,0.036699903001395716
3-CoupledPendulum,CHNN,avg_rel_err_pred,95,0.06871666330835355
3-CoupledPendulum,CHNN,avg_rel_err_pred,96,0.0023716200180777356
3-CoupledPendulum,CHNN,avg_rel_err_pred,97,0.00365267756060553
3-CoupledPendulum,CHNN,avg_rel_err_pred,98,0.0017412203156032726
3-CoupledPendulum,CHNN,avg_rel_err_pred,99,0.01307551888954817
Gyroscope,CHNN,avg_rel_err_pert,0,3.060012236900859e-05
Gyroscope,CHNN,avg_rel_err_pert,1,9.716735711373816e-06
Gyroscope,CHNN,avg_rel_err_pert,2,1.5949610516871473e-05
Gyroscope,CHNN,avg_rel_err_pert,3,1.5041564287176433e-05
Gyroscope,CHNN,avg_rel_err_pert,4,2.7614240862157297e-05
Gyroscope,CHNN,avg_rel_err_pert,5,3.29631263007709e-05
Gyroscope,CHNN,avg_rel_err_pert,6,5.8936559322731854e-05
Gyroscope,CHNN,avg_rel_err_pert,7,2.900835414949199e-05
Gyroscope,CHNN,avg_rel_err_pert,8,2.9707296476545996e-05
Gyroscope,CHNN,avg_rel_err_pert,9,4.0531447213003136e-05
Gyroscope,CHNN,avg_rel_err_pert,10,3.278850142181559e-05
Gyroscope,CHNN,avg_rel_err_pert,11,7.745721718306349e-06
Gyroscope,CHNN,avg_rel_err_pert,12,4.083889529760076e-05
Gyroscope,CHNN,avg_rel_err_pert,13,5.817314494572838e-06
Gyroscope,CHNN,avg_rel_err_pert,14,1.7142918526262337e-05
Gyroscope,CHNN,avg_rel_err_pert,15,8.326799366572866e-06
Gyroscope,CHNN,avg_rel_err_pert,16,2.931670175288907e-05
Gyroscope,CHNN,avg_rel_err_pert,17,2.8722630640719893e-05
Gyroscope,CHNN,avg_rel_err_pert,18,5.591088075888583e-05
Gyroscope,CHNN,avg_rel_err_pert,19,1.7614433112258194e-05
Gyroscope,CHNN,avg_rel_err_pert,20,8.563703773822786e-06
Gyroscope,CHNN,avg_rel_err_pert,21,1.9469185731885447e-05
Gyroscope,CHNN,avg_rel_err_pert,22,5.473863048786751e-05
Gyroscope,CHNN,avg_rel_err_pert,23,3.3414682706747684e-05
Gyroscope,CHNN,avg_rel_err_pert,24,1.5048253308914447e-05
Gyroscope,CHNN,avg_rel_err_pert,25,2.5227334780975265e-05
Gyroscope,CHNN,avg_rel_err_pert,26,2.470912711858718e-05
Gyroscope,CHNN,avg_rel_err_pert,27,5.633590792519334e-05
Gyroscope,CHNN,avg_rel_err_pert,28,4.0189858357653134e-05
Gyroscope,CHNN,avg_rel_err_pert,29,1.4179037133887075e-05
Gyroscope,CHNN,avg_rel_err_pert,30,1.6211854071582267e-05
Gyroscope,CHNN,avg_rel_err_pert,31,2.561553181013683e-05
Gyroscope,CHNN,avg_rel_err_pert,32,3.8585255484068984e-05
Gyroscope,CHNN,avg_rel_err_pert,33,2.1698204560613794e-05
Gyroscope,CHNN,avg_rel_err_pert,34,3.4499932113916295e-05
Gyroscope,CHNN,avg_rel_err_pert,35,3.065306332484474e-05
Gyroscope,CHNN,avg_rel_err_pert,36,4.9667732796305624e-06
Gyroscope,CHNN,avg_rel_err_pert,37,2.7394738552375817e-05
Gyroscope,CHNN,avg_rel_err_pert,38,9.929320987003896e-06
Gyroscope,CHNN,avg_rel_err_pert,39,2.569048829775169e-05
Gyroscope,CHNN,avg_rel_err_pert,40,1.4255359725397761e-05
Gyroscope,CHNN,avg_rel_err_pert,41,4.064208504241948e-05
Gyroscope,CHNN,avg_rel_err_pert,42,2.5669866673902042e-05
Gyroscope,CHNN,avg_rel_err_pert,43,2.7349549799276776e-05
Gyroscope,CHNN,avg_rel_err_pert,44,4.127732140699283e-05
Gyroscope,CHNN,avg_rel_err_pert,45,2.08919049482641e-05
Gyroscope,CHNN,avg_rel_err_pert,46,1.3955758492092364e-05
Gyroscope,CHNN,avg_rel_err_pert,47,3.085373393400352e-05
Gyroscope,CHNN,avg_rel_err_pert,48,6.551261721041337e-05
Gyroscope,CHNN,avg_rel_err_pert,49,3.504118944522957e-05
Gyroscope,CHNN,avg_rel_err_pert,50,2.1110554567055434e-05
Gyroscope,CHNN,avg_rel_err_pert,51,3.478309190404222e-05
Gyroscope,CHNN,avg_rel_err_pert,52,9.8602581920786e-06
Gyroscope,CHNN,avg_rel_err_pert,53,4.6763488233281684e-05
Gyroscope,CHNN,avg_rel_err_pert,54,2.4197399137274215e-05
Gyroscope,CHNN,avg_rel_err_pert,55,4.701272056862358e-06
Gyroscope,CHNN,avg_rel_err_pert,56,1.1265064487548398e-05
Gyroscope,CHNN,avg_rel_err_pert,57,3.6692261984807736e-05
Gyroscope,CHNN,avg_rel_err_pert,58,4.118913642419507e-05
Gyroscope,CHNN,avg_rel_err_pert,59,1.526844871282037e-05
Gyroscope,CHNN,avg_rel_err_pert,60,1.7191336060787104e-05
Gyroscope,CHNN,avg_rel_err_pert,61,6.05818978460649e-05
Gyroscope,CHNN,avg_rel_err_pert,62,1.1855983646966616e-05
Gyroscope,CHNN,avg_rel_err_pert,63,6.380031777601035e-05
Gyroscope,CHNN,avg_rel_err_pert,64,2.1073156048052673e-05
Gyroscope,CHNN,avg_rel_err_pert,65,2.295417228548394e-05
Gyroscope,CHNN,avg_rel_err_pert,66,5.550398885245584e-06
Gyroscope,CHNN,avg_rel_err_pert,67,6.935812475729996e-05
Gyroscope,CHNN,avg_rel_err_pert,68,3.12538742863576e-05
Gyroscope,CHNN,avg_rel_err_pert,69,8.672304002538772e-06
Gyroscope,CHNN,avg_rel_err_pert,70,2.104125225699141e-05
Gyroscope,CHNN,avg_rel_err_pert,71,2.415637084075408e-05
Gyroscope,CHNN,avg_rel_err_pert,72,6.837142479910518e-06
